"business_id","Score","date","type"
9631,96,"20141022","Routine - Unscheduled"
9631,,"20140426","Reinspection/Followup"
9631,79,"20140425","Routine - Unscheduled"
9652,,"20140314","Reinspection/Followup"
9652,93,"20140304","Routine - Unscheduled"
9672,,"20160405","Reinspection/Followup"
9672,100,"20160405","Routine - Unscheduled"
9672,,"20141023","Foodborne Illness Investigation"
9672,96,"20141023","Routine - Unscheduled"
9672,,"20140825","Foodborne Illness Investigation"
9672,100,"20140514","Routine - Unscheduled"
9677,,"20150702","Reinspection/Followup"
9677,83,"20150304","Routine - Unscheduled"
9679,81,"20160531","Routine - Unscheduled"
9679,,"20150428","Reinspection/Followup"
9679,82,"20150422","Routine - Unscheduled"
9679,,"20140317","Reinspection/Followup"
9679,,"20140204","Reinspection/Followup"
9679,,"20140110","Reinspection/Followup"
9679,75,"20140110","Routine - Unscheduled"
9684,,"20151021","Reinspection/Followup"
9684,81,"20151002","Routine - Unscheduled"
9684,90,"20150625","Routine - Unscheduled"
9684,91,"20140624","Routine - Unscheduled"
9684,,"20140113","Foodborne Illness Investigation"
9710,,"20160922","Reinspection/Followup"
9710,94,"20160711","Routine - Unscheduled"
9710,90,"20141009","Routine - Unscheduled"
9714,100,"20151102","Routine - Unscheduled"
9727,,"20160815","Reinspection/Followup"
9727,94,"20160803","Routine - Unscheduled"
9727,,"20160408","Non-inspection site visit"
9727,81,"20140919","Routine - Unscheduled"
9745,96,"20160722","Routine - Unscheduled"
9745,100,"20141204","Routine - Unscheduled"
9745,98,"20140305","Routine - Unscheduled"
9797,100,"20150429","Routine - Unscheduled"
9797,100,"20140327","Routine - Unscheduled"
9869,98,"20160520","Routine - Unscheduled"
9869,92,"20140603","Routine - Unscheduled"
9869,,"20140122","Reinspection/Followup"
9873,,"20161122","New Construction"
9873,87,"20160624","Routine - Unscheduled"
9873,,"20160624","Complaint"
9873,94,"20150722","Routine - Unscheduled"
9873,,"20150722","Complaint"
9948,,"20160317","Reinspection/Followup"
9948,83,"20160203","Routine - Unscheduled"
9948,,"20160203","Reinspection/Followup"
9948,90,"20141124","Routine - Unscheduled"
9948,,"20140325","Reinspection/Followup"
9948,,"20140318","Reinspection/Followup"
9948,85,"20140310","Routine - Unscheduled"
10011,,"20161205","Reinspection/Followup"
10011,80,"20160928","Routine - Unscheduled"
10011,,"20150818","Complaint"
10011,,"20150603","Reinspection/Followup"
10011,83,"20150602","Routine - Unscheduled"
10011,96,"20140414","Routine - Unscheduled"
10011,,"20140313","Complaint"
10030,92,"20160902","Routine - Unscheduled"
10030,96,"20160321","Routine - Unscheduled"
10030,96,"20150212","Routine - Unscheduled"
10030,100,"20140827","Routine - Unscheduled"
10030,100,"20140205","Routine - Unscheduled"
10083,,"20160608","Reinspection/Followup"
10083,88,"20160315","Routine - Unscheduled"
10083,,"20150113","Reinspection/Followup"
10083,,"20150106","Reinspection/Followup"
10083,98,"20150106","Routine - Unscheduled"
10083,98,"20140408","Routine - Unscheduled"
10083,,"20140108","Reinspection/Followup"
10099,98,"20150408","Routine - Unscheduled"
10102,,"20160405","Reinspection/Followup"
10102,74,"20160329","Routine - Unscheduled"
10102,,"20151005","Reinspection/Followup"
10102,,"20151002","Reinspection/Followup"
10102,,"20151001","Reinspection/Followup"
10102,,"20150917","Reinspection/Followup"
10102,,"20150915","Reinspection/Followup"
10102,54,"20150914","Routine - Unscheduled"
10102,,"20140805","Reinspection/Followup"
10102,,"20140729","Reinspection/Followup"
10102,71,"20140722","Routine - Unscheduled"
10102,,"20140722","Complaint"
10127,93,"20160802","Routine - Unscheduled"
10127,96,"20141015","Routine - Unscheduled"
10127,100,"20140327","Routine - Unscheduled"
10129,,"20160121","Structural Inspection"
10129,94,"20140723","Routine - Unscheduled"
10131,,"20160808","Reinspection/Followup"
10131,87,"20160801","Routine - Unscheduled"
10131,96,"20140415","Routine - Unscheduled"
10131,,"20140325","Non-inspection site visit"
10170,,"20161004","Reinspection/Followup"
10170,,"20160922","Reinspection/Followup"
10170,82,"20160909","Routine - Unscheduled"
10170,,"20150811","Reinspection/Followup"
10170,84,"20150804","Routine - Unscheduled"
10170,,"20140716","Complaint"
10170,,"20140627","Reinspection/Followup"
10170,79,"20140626","Routine - Unscheduled"
10170,,"20140210","Reinspection/Followup"
10170,78,"20140108","Routine - Unscheduled"
10227,,"20160510","Complaint"
10227,92,"20160210","Routine - Unscheduled"
10227,82,"20141020","Routine - Unscheduled"
10227,,"20140528","Reinspection/Followup"
10227,89,"20140325","Routine - Unscheduled"
10235,87,"20151118","Routine - Unscheduled"
10235,,"20141118","Reinspection/Followup"
10235,,"20140827","Reinspection/Followup"
10235,75,"20140806","Routine - Unscheduled"
10238,,"20160310","Complaint"
10238,,"20160224","Reinspection/Followup"
10238,,"20160204","Reinspection/Followup"
10238,64,"20160128","Routine - Unscheduled"
10238,,"20160128","Complaint"
10238,,"20160128","Complaint"
10238,74,"20150715","Routine - Unscheduled"
10238,,"20150715","Complaint"
10238,84,"20140611","Routine - Unscheduled"
10280,96,"20160304","Routine - Unscheduled"
10280,100,"20150210","Routine - Unscheduled"
10280,85,"20140905","Routine - Unscheduled"
10280,100,"20140210","Routine - Unscheduled"
10282,,"20160929","Reinspection/Followup"
10282,86,"20160907","Routine - Unscheduled"
10282,89,"20150211","Routine - Unscheduled"
10284,96,"20160915","Routine - Unscheduled"
10332,,"20160923","Reinspection/Followup"
10332,77,"20160726","Routine - Unscheduled"
10332,,"20160325","Reinspection/Followup"
10332,68,"20160316","Routine - Unscheduled"
10362,100,"20150504","Routine - Unscheduled"
10362,100,"20140305","Routine - Unscheduled"
10363,,"20160920","Reinspection/Followup"
10363,,"20160908","Reinspection/Followup"
10363,85,"20160907","Routine - Unscheduled"
10363,,"20140807","Reinspection/Followup"
10363,94,"20140729","Routine - Unscheduled"
10363,,"20140124","Reinspection/Followup"
10363,82,"20140114","Routine - Unscheduled"
10372,,"20160831","Routine - Unscheduled"
10372,,"20150505","Routine - Unscheduled"
10372,,"20140211","Complaint"
10373,85,"20160528","Routine - Unscheduled"
10373,86,"20140416","Routine - Unscheduled"
10376,94,"20161129","Routine - Unscheduled"
10376,,"20160801","Complaint"
10376,96,"20160516","Routine - Unscheduled"
10376,96,"20151207","Routine - Unscheduled"
10376,94,"20140827","Routine - Unscheduled"
10376,94,"20140203","Routine - Unscheduled"
10377,93,"20161011","Routine - Unscheduled"
10377,92,"20160814","Routine - Unscheduled"
10377,100,"20160410","Routine - Unscheduled"
10377,,"20150920","Reinspection/Followup"
10377,85,"20150830","Routine - Unscheduled"
10377,96,"20150419","Routine - Unscheduled"
10377,96,"20140914","Routine - Unscheduled"
10377,98,"20140408","Routine - Unscheduled"
10406,,"20161024","Routine - Unscheduled"
10406,,"20150928","Routine - Unscheduled"
10406,,"20150210","Routine - Unscheduled"
10406,100,"20140128","Routine - Unscheduled"
10433,,"20161128","Complaint"
10433,90,"20161026","Routine - Unscheduled"
10433,92,"20150827","Routine - Unscheduled"
10433,,"20140806","Reinspection/Followup"
10433,94,"20140805","Routine - Unscheduled"
10438,92,"20161207","Routine - Unscheduled"
10438,94,"20151106","Routine - Unscheduled"
10438,,"20141208","Reinspection/Followup"
10438,70,"20141017","Routine - Unscheduled"
10438,,"20140106","Reinspection/Followup"
10470,86,"20160923","Routine - Unscheduled"
10470,,"20151014","Reinspection/Followup"
10470,81,"20151005","Routine - Unscheduled"
10470,90,"20141107","Routine - Unscheduled"
10470,,"20140612","Reinspection/Followup"
10470,81,"20140610","Routine - Unscheduled"
10540,89,"20160729","Routine - Unscheduled"
10540,,"20160729","Reinspection/Followup"
10540,91,"20150324","Routine - Unscheduled"
10540,,"20150324","Reinspection/Followup"
10540,,"20140917","Reinspection/Followup"
10540,,"20140917","Foodborne Illness Investigation"
10540,,"20140805","Reinspection/Followup"
10540,89,"20140805","Routine - Unscheduled"
10615,96,"20160713","Routine - Unscheduled"
10615,75,"20150205","Routine - Unscheduled"
10615,92,"20140306","Routine - Unscheduled"
10625,,"20160513","Reinspection/Followup"
10625,84,"20160505","Routine - Unscheduled"
10625,,"20150130","Reinspection/Followup"
10625,88,"20150121","Routine - Unscheduled"
10625,,"20140606","Reinspection/Followup"
10625,84,"20140529","Routine - Unscheduled"
10668,96,"20160615","Routine - Unscheduled"
10668,,"20150309","Reinspection/Followup"
10668,92,"20150126","Routine - Unscheduled"
10668,,"20140319","Reinspection/Followup"
10668,90,"20140130","Routine - Unscheduled"
10875,,"20160427","Complaint"
10875,,"20160224","Complaint"
10875,92,"20160224","Routine - Unscheduled"
10875,78,"20150420","Routine - Unscheduled"
10875,,"20150317","Complaint"
10875,,"20140213","Reinspection/Followup"
10875,70,"20140206","Routine - Unscheduled"
10876,87,"20160701","Routine - Unscheduled"
10876,96,"20141113","Routine - Unscheduled"
10876,94,"20140424","Routine - Unscheduled"
10877,,"20160801","Reinspection/Followup"
10877,81,"20160623","Routine - Unscheduled"
10877,,"20150417","Reinspection/Followup"
10877,90,"20150319","Routine - Unscheduled"
10877,90,"20140515","Routine - Unscheduled"
10886,78,"20161031","Routine - Unscheduled"
10886,,"20160418","Reinspection/Followup"
10886,,"20160328","Reinspection/Followup"
10886,70,"20160318","Routine - Unscheduled"
10886,,"20150428","Complaint"
10886,,"20150316","Complaint"
10886,,"20150305","Complaint"
10886,,"20150224","Complaint"
10886,,"20150223","Complaint"
10886,,"20150219","Complaint"
10886,,"20150219","Complaint"
10886,,"20150217","Complaint"
10886,,"20150116","Complaint"
10886,,"20150115","Complaint"
10886,,"20150108","Complaint"
10886,,"20150107","Complaint"
10886,92,"20141124","Routine - Unscheduled"
10886,,"20140313","Reinspection/Followup"
10886,83,"20140309","Routine - Unscheduled"
10931,,"20160318","Reinspection/Followup"
10931,80,"20160309","Routine - Unscheduled"
10931,,"20160309","Complaint"
10931,96,"20150331","Routine - Unscheduled"
10931,100,"20140328","Routine - Unscheduled"
10986,,"20160824","Reinspection/Followup"
10986,92,"20160810","Routine - Unscheduled"
10986,96,"20150811","Routine - Unscheduled"
10986,94,"20140627","Routine - Unscheduled"
10986,96,"20131227","Routine - Unscheduled"
10990,,"20161118","Reinspection/Followup"
10990,84,"20161114","Routine - Unscheduled"
10990,,"20160602","Reinspection/Followup"
10990,81,"20160531","Routine - Unscheduled"
10990,98,"20140610","Routine - Unscheduled"
10990,81,"20140115","Routine - Unscheduled"
11018,,"20160803","Reinspection/Followup"
11018,83,"20160802","Routine - Unscheduled"
11018,87,"20150511","Routine - Unscheduled"
11018,94,"20140514","Routine - Unscheduled"
11034,,"20160404","Reinspection/Followup"
11034,,"20160122","Reinspection/Followup"
11034,,"20160121","Reinspection/Followup"
11034,86,"20150131","Routine - Unscheduled"
11034,,"20140530","Reinspection/Followup"
11034,81,"20140325","Routine - Unscheduled"
11079,,"20161221","Reinspection/Followup"
11079,92,"20161128","Routine - Unscheduled"
11079,94,"20160330","Routine - Unscheduled"
11079,96,"20150210","Routine - Unscheduled"
11079,100,"20140825","Routine - Unscheduled"
11079,98,"20140207","Routine - Unscheduled"
11195,98,"20140614","Routine - Unscheduled"
11289,,"20160805","New Construction"
11289,96,"20160802","Routine - Unscheduled"
11289,,"20150617","Complaint"
11289,92,"20150212","Routine - Unscheduled"
11289,,"20140723","New Construction"
11289,,"20140718","New Construction"
11289,,"20140612","New Construction"
11289,100,"20140606","Routine - Unscheduled"
11304,90,"20160819","Routine - Unscheduled"
11304,90,"20140520","Routine - Unscheduled"
11365,,"20150710","Complaint"
11365,92,"20150710","Routine - Unscheduled"
11379,85,"20160928","Routine - Unscheduled"
11379,,"20150515","Reinspection/Followup"
11379,84,"20150316","Routine - Unscheduled"
11416,94,"20160502","Routine - Unscheduled"
11416,96,"20150928","Routine - Unscheduled"
11416,96,"20150210","Routine - Unscheduled"
11416,,"20141124","Reinspection/Followup"
11416,94,"20140908","Routine - Unscheduled"
11416,96,"20140522","Routine - Unscheduled"
11416,,"20140212","Reinspection/Followup"
11416,89,"20140128","Routine - Unscheduled"
11487,100,"20160814","Routine - Unscheduled"
11487,92,"20160410","Routine - Unscheduled"
11487,98,"20150830","Routine - Unscheduled"
11487,96,"20140914","Routine - Unscheduled"
11487,89,"20140408","Routine - Unscheduled"
11488,100,"20160814","Routine - Unscheduled"
11488,98,"20160410","Routine - Unscheduled"
11488,100,"20150419","Routine - Unscheduled"
11488,100,"20141025","Routine - Unscheduled"
11488,100,"20140914","Routine - Unscheduled"
11488,98,"20140408","Routine - Unscheduled"
11491,100,"20160330","Routine - Unscheduled"
11491,100,"20141001","Routine - Unscheduled"
11491,,"20140128","Reinspection/Followup"
11491,100,"20140128","Routine - Unscheduled"
11492,88,"20160219","Routine - Unscheduled"
11492,,"20150226","Reinspection/Followup"
11492,88,"20150219","Routine - Unscheduled"
11492,,"20140606","Reinspection/Followup"
11492,85,"20140604","Routine - Unscheduled"
11568,,"20161018","Reinspection/Followup"
11568,,"20160803","Reinspection/Followup"
11568,94,"20160803","Routine - Unscheduled"
11568,,"20150227","Reinspection/Followup"
11568,94,"20150227","Routine - Unscheduled"
11568,93,"20140529","Routine - Unscheduled"
11568,,"20140319","Reinspection/Followup"
11568,,"20140205","Reinspection/Followup"
11568,96,"20140205","Routine - Unscheduled"
11572,92,"20150502","Routine - Unscheduled"
11594,,"20150603","Non-inspection site visit"
11594,96,"20140313","Routine - Unscheduled"
11610,,"20160415","Reinspection/Followup"
11610,,"20160330","Routine - Unscheduled"
11610,98,"20150507","Routine - Unscheduled"
11610,,"20141020","Complaint"
11610,,"20140505","Reinspection/Followup"
11610,89,"20140423","Routine - Unscheduled"
11687,100,"20140305","Routine - Unscheduled"
11835,96,"20160927","Routine - Unscheduled"
11835,98,"20160420","Routine - Unscheduled"
11835,100,"20150522","Routine - Unscheduled"
11835,96,"20141103","Routine - Unscheduled"
11835,,"20140521","Reinspection/Followup"
11835,96,"20140429","Routine - Unscheduled"
11860,,"20160405","Reinspection/Followup"
11860,88,"20160331","Routine - Unscheduled"
11860,100,"20150226","Routine - Unscheduled"
11860,,"20140711","Reinspection/Followup"
11860,90,"20140602","Routine - Unscheduled"
11974,,"20140911","Reinspection/Followup"
11974,,"20140908","Complaint"
11974,,"20140904","Reinspection/Followup"
11974,,"20140903","Complaint"
11974,,"20140624","Non-inspection site visit"
11974,100,"20140603","Routine - Unscheduled"
12005,,"20160810","Routine - Unscheduled"
12005,,"20160620","Non-inspection site visit"
12005,98,"20140609","Routine - Unscheduled"
12029,,"20150916","Reinspection/Followup"
12029,88,"20150824","Routine - Unscheduled"
12029,,"20150605","Reinspection/Followup"
12029,,"20150420","Reinspection/Followup"
12029,,"20150217","Reinspection/Followup"
12029,,"20150204","Reinspection/Followup"
12029,90,"20150122","Routine - Unscheduled"
12083,92,"20150223","Routine - Unscheduled"
12083,,"20140604","Reinspection/Followup"
12083,86,"20140528","Routine - Unscheduled"
12199,92,"20160628","Routine - Unscheduled"
12199,,"20160119","Structural Inspection"
12199,94,"20140422","Routine - Unscheduled"
12285,100,"20160727","Routine - Unscheduled"
12285,83,"20140630","Routine - Unscheduled"
12344,96,"20160511","Routine - Unscheduled"
12344,96,"20150312","Routine - Unscheduled"
12344,100,"20140915","Routine - Unscheduled"
12344,94,"20140218","Routine - Unscheduled"
12682,92,"20150430","Routine - Unscheduled"
12768,92,"20160713","Routine - Unscheduled"
12768,,"20150928","New Construction"
12768,96,"20150406","Routine - Unscheduled"
12768,,"20140320","Reinspection/Followup"
12768,94,"20140303","Routine - Unscheduled"
12788,96,"20150615","Routine - Unscheduled"
12788,,"20140214","Routine - Unscheduled"
12970,,"20160802","Routine - Unscheduled"
12970,83,"20160129","Routine - Unscheduled"
