"business_id","score","date","type"
5653,"92","20140829","routine"
5653,"98","20140206","routine"
5654,"96","20161031","routine"
5654,"94","20160422","routine"
5654,"96","20140829","routine"
5654,"73","20140206","routine"
5657,"100","20160410","routine"
5657,"100","20150830","routine"
5657,"96","20150419","routine"
5657,"100","20141025","routine"
5657,"93","20140914","routine"
5657,"100","20140408","routine"
5658,"98","20160410","routine"
5658,"100","20150830","routine"
5658,"96","20150419","routine"
5658,"93","20141025","routine"
5658,"92","20140914","routine"
5658,"96","20140408","routine"
5744,"100","20160829","routine"
5744,"98","20150629","routine"
5744,"96","20140609","routine"
5745,"100","20140603","routine"
5755,"100","20140603","routine"
5757,"100","20140603","routine"
5760,"100","20160129","routine"
5760,"72","20150821","routine"
5760,"87","20140811","routine"
5760,"80","20140114","routine"
5771,"92","20151028","routine"
5787,"100","20160831","routine"
5787,"94","20160321","routine"
5787,"100","20150902","routine"
5787,"93","20150423","routine"
5787,"100","20140908","routine"
5787,"100","20140226","routine"
5788,"100","20160902","routine"
5788,"100","20160324","routine"
5788,"100","20150923","routine"
5788,"89","20150422","routine"
5788,"100","20140908","routine"
5788,"100","20140306","routine"
5789,"100","20160831","routine"
5789,"96","20160321","routine"
5789,"100","20150902","routine"
5789,"100","20150210","routine"
5789,"100","20140904","routine"
5789,"100","20140226","routine"
5790,"100","20160901","routine"
5790,"100","20160323","routine"
5790,"100","20150915","routine"
5790,"96","20150209","routine"
5790,"100","20140903","routine"
5790,"100","20140228","routine"
5791,"94","20160916","routine"
5791,"90","20160321","routine"
5791,"96","20150915","routine"
5791,"96","20150209","routine"
5791,"96","20140903","routine"
5791,"93","20140228","routine"
5791,"100","20140226","routine"
5792,"100","20160830","routine"
5792,"100","20160324","routine"
5792,"100","20150921","routine"
5792,"100","20150422","routine"
5792,"100","20140908","routine"
5792,"100","20140303","routine"
5794,"96","20160907","routine"
5794,"98","20160322","routine"
5794,"98","20151116","routine"
5794,"100","20150423","routine"
5794,"100","20150422","routine"
5794,"100","20140916","routine"
5794,"100","20140303","routine"
5796,"98","20160928","routine"
5796,"98","20160414","routine"
5796,"98","20151112","routine"
5796,"100","20150304","routine"
5796,"100","20140828","routine"
5796,"100","20140219","routine"
5797,"98","20161006","routine"
5797,"96","20160316","routine"
5797,"92","20151027","routine"
5797,"100","20150429","routine"
5797,"100","20140905","routine"
5797,"98","20140228","routine"
5799,"100","20160914","routine"
5799,"93","20160318","routine"
5799,"98","20150928","routine"
5801,"100","20161014","routine"
5801,"100","20160411","routine"
5801,"100","20150921","routine"
5801,"100","20150325","routine"
5801,"98","20140909","routine"
5801,"100","20140214","routine"
5802,"98","20161012","routine"
5802,"96","20160405","routine"
5802,"100","20150304","routine"
5802,"98","20140902","routine"
5802,"100","20140219","routine"
5803,"96","20160419","routine"
5803,"94","20151106","routine"
5803,"100","20150507","routine"
5803,"100","20140930","routine"
5803,"100","20140226","routine"
5804,"100","20160919","routine"
5804,"100","20160411","routine"
5804,"100","20150918","routine"
5804,"100","20150325","routine"
5804,"100","20140912","routine"
5804,"100","20140214","routine"
5805,"92","20160901","routine"
5805,"82","20160406","routine"
5805,"100","20151016","routine"
5805,"100","20150504","routine"
5805,"100","20141006","routine"
5805,"94","20140328","routine"
5807,"98","20160901","routine"
5807,"100","20160406","routine"
5807,"93","20151016","routine"
5807,"98","20150504","routine"
5807,"98","20140922","routine"
5807,"98","20140313","routine"
5808,"98","20160908","routine"
5808,"92","20160318","routine"
5808,"100","20151014","routine"
5808,"100","20150212","routine"
5808,"100","20141105","routine"
5808,"100","20140304","routine"
5810,"92","20160909","routine"
5810,"92","20160322","routine"
5810,"96","20151014","routine"
5810,"100","20150212","routine"
5810,"96","20141015","routine"
5810,"94","20140304","routine"
5811,"98","20160912","routine"
5811,"100","20160425","routine"
5811,"94","20150918","routine"
5811,"98","20141006","routine"
5811,"98","20140304","routine"
5812,"98","20160927","routine"
5812,"100","20160425","routine"
5812,"100","20150904","routine"
5812,"98","20150218","routine"
5812,"100","20140904","routine"
5812,"100","20140225","routine"
5813,"98","20160916","routine"
5813,"100","20160502","routine"
5813,"96","20151021","routine"
5813,"100","20150309","routine"
5813,"100","20140908","routine"
5813,"93","20140226","routine"
5814,"100","20160902","routine"
5814,"100","20160322","routine"
5814,"100","20150501","routine"
5814,"100","20140903","routine"
5814,"98","20140306","routine"
5815,"96","20160920","routine"
5815,"90","20160503","routine"
5815,"94","20151021","routine"
5815,"94","20150309","routine"
5815,"90","20140908","routine"
5815,"96","20140224","routine"
5816,"98","20161108","routine"
5816,"94","20160411","routine"
5816,"94","20151113","routine"
5816,"92","20150305","routine"
5816,"94","20140923","routine"
5816,"96","20140328","routine"
5817,"87","20160830","routine"
5817,"84","20160405","routine"
5817,"96","20150304","routine"
5817,"98","20140902","routine"
5817,"96","20140219","routine"
5818,"100","20161103","routine"
5818,"93","20160317","routine"
5818,"98","20151106","routine"
5818,"98","20150225","routine"
5818,"92","20140912","routine"
5818,"96","20140306","routine"
5819,"100","20161108","routine"
5819,"100","20160315","routine"
5819,"98","20151103","routine"
5819,"98","20150226","routine"
5819,"98","20140905","routine"
5819,"92","20140307","routine"
5820,"88","20160902","routine"
5820,"92","20160324","routine"
5820,"100","20150507","routine"
5820,"98","20141030","routine"
5820,"93","20140306","routine"
5821,"100","20160919","routine"
5821,"100","20160407","routine"
5821,"96","20150915","routine"
5821,"96","20150424","routine"
5821,"100","20140910","routine"
5821,"92","20140318","routine"
5823,"92","20160322","routine"
5823,"94","20150908","routine"
5823,"100","20150520","routine"
5823,"94","20141024","routine"
5823,"98","20140124","routine"
5824,"100","20160919","routine"
5824,"100","20160407","routine"
5824,"100","20150916","routine"
5824,"94","20150424","routine"
5824,"96","20140926","routine"
5824,"98","20140221","routine"
5825,"100","20160908","routine"
5825,"94","20160324","routine"
5825,"100","20151009","routine"
5825,"100","20150123","routine"
5825,"98","20141029","routine"
5825,"100","20140228","routine"
5827,"96","20160920","routine"
5827,"96","20160321","routine"
5827,"94","20150923","routine"
5827,"93","20150129","routine"
5827,"92","20141010","routine"
5827,"88","20140219","routine"
5828,"100","20161114","routine"
5828,"100","20160523","routine"
5828,"100","20150929","routine"
5828,"96","20150223","routine"
5828,"100","20140826","routine"
5828,"100","20140428","routine"
5829,"100","20161017","routine"
5829,"100","20160412","routine"
5829,"100","20150911","routine"
5829,"96","20150217","routine"
5829,"96","20140822","routine"
5829,"96","20140211","routine"
5830,"100","20161025","routine"
5830,"98","20150921","routine"
5830,"96","20140820","routine"
5830,"100","20140211","routine"
5831,"100","20160829","routine"
5831,"100","20160301","routine"
5831,"100","20150918","routine"
5831,"100","20150218","routine"
5831,"100","20140820","routine"
5831,"100","20140509","routine"
5831,"100","20140107","routine"
5833,"100","20160920","routine"
5833,"100","20160408","routine"
5833,"96","20150917","routine"
5833,"96","20150430","routine"
5833,"92","20140910","routine"
5833,"96","20140318","routine"
5834,"96","20160920","routine"
5834,"92","20160323","routine"
5834,"100","20150918","routine"
5834,"100","20150409","routine"
5834,"98","20140218","routine"
5835,"98","20160907","routine"
5835,"94","20160318","routine"
5835,"94","20150904","routine"
5835,"98","20140318","routine"
5837,"91","20161102","routine"
5837,"100","20160309","routine"
5837,"94","20150918","routine"
5837,"100","20150217","routine"
5837,"91","20140904","routine"
5837,"96","20140314","routine"
5838,"91","20161130","routine"
5838,"90","20160316","routine"
5838,"93","20150928","routine"
5838,"90","20150217","routine"
5838,"94","20140912","routine"
5838,"94","20140307","routine"
5839,"100","20160909","routine"
5839,"100","20160314","routine"
5839,"93","20151009","routine"
5839,"98","20150302","routine"
5839,"88","20140925","routine"
5839,"100","20140211","routine"
5841,"91","20160506","routine"
5841,"94","20151117","routine"
5841,"92","20150218","routine"
5841,"94","20140910","routine"
5841,"94","20140221","routine"
5842,"94","20160411","routine"
5842,"96","20150925","routine"
5842,"90","20150213","routine"
5842,"96","20140819","routine"
5842,"96","20140214","routine"
5843,"96","20161109","routine"
5843,"86","20160412","routine"
5843,"89","20151002","routine"
5843,"83","20150227","routine"
5843,"87","20140828","routine"
5843,"100","20140317","routine"
5844,"98","20161108","routine"
5844,"91","20160425","routine"
5844,"83","20151113","routine"
5844,"98","20150304","routine"
5844,"98","20140925","routine"
5844,"92","20140328","routine"
5847,"100","20160823","routine"
5847,"92","20160309","routine"
5847,"96","20150923","routine"
5847,"100","20150512","routine"
5847,"96","20140919","routine"
5848,"100","20161021","routine"
5848,"100","20140904","routine"
5849,"96","20161025","routine"
5849,"96","20160325","routine"
5849,"96","20150914","routine"
5849,"82","20150514","routine"
5849,"100","20140822","routine"
5849,"100","20140512","routine"
5849,"100","20140117","routine"
5850,"100","20160829","routine"
5850,"100","20150904","routine"
5850,"100","20150218","routine"
5850,"100","20140904","routine"
5850,"100","20140225","routine"
5851,"98","20161103","routine"
5851,"94","20160309","routine"
5851,"94","20150909","routine"
5851,"92","20150304","routine"
5851,"96","20140905","routine"
5851,"96","20140327","routine"
5852,"96","20160906","routine"
5852,"100","20160415","routine"
5852,"100","20150914","routine"
5852,"96","20150519","routine"
5852,"100","20150121","routine"
5852,"100","20140226","routine"
5853,"100","20161013","routine"
5853,"100","20160325","routine"
5853,"98","20150921","routine"
5853,"100","20150430","routine"
5853,"100","20140317","routine"
5854,"92","20161014","routine"
5854,"92","20160325","routine"
5854,"92","20150310","routine"
5854,"90","20140213","routine"
5855,"88","20161102","routine"
5855,"96","20160419","routine"
5855,"90","20151023","routine"
5855,"94","20150226","routine"
5855,"90","20140829","routine"
5855,"94","20140319","routine"
5856,"96","20160906","routine"
5856,"94","20160404","routine"
5856,"94","20150923","routine"
5856,"87","20150507","routine"
5856,"94","20140826","routine"
5856,"100","20140205","routine"
5858,"100","20160914","routine"
5858,"100","20160404","routine"
5858,"100","20150916","routine"
5858,"96","20150515","routine"
5858,"100","20150123","routine"
5858,"96","20140227","routine"
5859,"98","20160914","routine"
5859,"100","20160406","routine"
5859,"94","20150930","routine"
5859,"98","20150127","routine"
5859,"98","20141017","routine"
5859,"96","20140303","routine"
5860,"100","20160921","routine"
5860,"98","20160322","routine"
5860,"100","20150930","routine"
5860,"100","20150317","routine"
5860,"100","20141002","routine"
5860,"100","20140312","routine"
5862,"100","20160916","routine"
5862,"100","20160404","routine"
5862,"100","20150923","routine"
5862,"100","20150127","routine"
5862,"100","20141017","routine"
5862,"100","20140226","routine"
5864,"96","20160920","routine"
5864,"94","20160321","routine"
5864,"92","20150930","routine"
5864,"100","20150526","routine"
5864,"100","20141203","routine"
5864,"100","20140212","routine"
5865,"98","20160916","routine"
5865,"93","20160404","routine"
5865,"100","20151109","routine"
5865,"96","20150320","routine"
5865,"100","20141010","routine"
5865,"100","20140226","routine"
5866,"96","20160407","routine"
5866,"100","20150921","routine"
5866,"92","20150519","routine"
5866,"90","20141024","routine"
5866,"96","20140214","routine"
5867,"100","20160914","routine"
5867,"100","20160323","routine"
5867,"96","20150910","routine"
5867,"98","20150519","routine"
