"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0033596","STARBUCKS KIOSK INSIDE RALPH'S","7257 W SUNSET BLVD ","LOS ANGELES","CA","90046","34.0981560786","-118.3483026640",""
"PR0033598","ROCK COFFEE HOUSE","4808 TOWNSEND AVE ","LOS ANGELES","CA","90041","34.1335528485","-118.2013537192","323-257-6102"
"PR0033599","STARBUCKS COFFEE #6760","28172 NEWHALL RANCH RD ","VALENCIA","CA","91355","34.4431357861","-118.5764036430","661-702-8591"
"PR0033611","WC FIELDS/HAT & HARE BARS","7001 FRANKLIN AVE ","LOS ANGELES","CA","90028","34.1042692854","-118.3420547958",""
"PR0033652","STARBUCKS COFFEE #5256","445 S FIGUEROA ST STE #205","LOS ANGELES","CA","90071","","",""
"PR0033746","HIGHLAND THEATRE","5604 N FIGUEROA ST ","LOS ANGELES","CA","90042","34.1089857355","-118.1936649888",""
"PR0033796","STARBUCKS COFFEE-TARGET 190","5700 E FIRESTONE BLVD ","SOUTH GATE","CA","90280","33.9483113450","-118.1673635243",""
"PR0033814","EL FLAMINGO BAR","3256 E GAGE AVE ","HUNTINGTON PARK","CA","90255","33.9800580259","-118.2085653782","323-581-5311"
"PR0033823","NEVEUX ARTISAN CREAMERY","7407 1/2 MELROSE AVE ","LOS ANGELES","CA","90046","34.0837264567","-118.3514287283","323-951-1002"
"PR0033855","THE COFFEE BEAN & TEA LEAF","8793 W BEVERLY BLVD ","WEST HOLLYWOOD","CA","90048","34.0773100694","-118.3834961632",""
"PR0033874","BROOME STREET GENERAL STORE","2912 ROWENA AVE ","LOS ANGELES","CA","90039","34.1081590721","-118.2684915578","323-570-0405"
"PR0033908","HOTEL ANGELENO CAFE","170 N CHURCH LN ","LOS ANGELES","CA","90049","34.0736924921","-118.4684336125",""
"PR0033920","TONIGHT","3800 W PICO BLVD ","LOS ANGELES","CA","90019","34.0472780638","-118.3226611625","213-703-7467"
"PR0033957","EL TANAMPA","2645 MOUNTAIN VIEW RD ","EL MONTE","CA","91732","34.0596649217","-118.0257353245",""
"PR0033973","POWER HOUSE","1714 N HIGHLAND AVE ","LOS ANGELES","CA","90028","34.1021457401","-118.3384991030",""
"PR0033974","TARGET #0184-STARBUCKS","2120 W MAIN ST ","ALHAMBRA","CA","91801","34.0910857608","-118.1471438364",""
"PR0034032","PAMORE PIZZA","2190 W WASHINGTON BLVD E","LOS ANGELES","CA","90018","34.0397371311","-118.3086060042",""
"PR0034048","BLIPSY BARCADE","369 N WESTERN AVE ","LOS ANGELES","CA","90004","34.0778315371","-118.3093196240","323-461-7067"
"PR0034063","PAVILIONS STARBUCKS #2739","8969 SANTA MONICA BLVD ","WEST HOLLYWOOD","CA","90069","34.0839503437","-118.3864622018",""
"PR0034083","PLAYA AZUL","13213 VAN NUYS BLVD ","PACOIMA","CA","91331","34.2672536328","-118.4208852281",""
"PR0034099","STARBUCKS COFFEE CO #6979","203 N GLENDALE AVE # 100","GLENDALE","CA","91206","","",""
"PR0034116","KORA BAR","331 E FLORENCE AVE ","LOS ANGELES","CA","90003","33.9748834475","-118.2684411464",""
"PR0034168","ALBERTSONS STARBUCKS COFFEE","298 E LIVE OAK AVE ","ARCADIA","CA","91006","34.1076089678","-118.0234686348","626-446-1416"
"PR0034195","BASKIN ROBBINS","2700 E 1ST ST ","LOS ANGELES","CA","90033","34.0417834567","-118.2059107080",""
"PR0034208","ALTADENA ALE HOUSE CORP.","2329 FAIR OAKS AVE ","ALTADENA","CA","91001","34.1858123700","-118.1510379678","626-794-4577"
"PR0034243","WESTCHESTER PDR YOUTH FOUND","8820 WILEY POST AVE ","LOS ANGELES","CA","90045","33.9572960656","-118.3882105187","310-641-3255"
"PR0034251","THE COFFEE BEAN & TEA LEAF","18505 VENTURA BLVD ","TARZANA","CA","91356","34.1691154228","-118.5362740828",""
"PR0034268","OLMOS' BAR","3721 E WHITTIER BLVD ","LOS ANGELES","CA","90023","34.0245135969","-118.1931485825","323-246-9897"
"PR0034303","JUICE IT UP","1824 MARENGO ST ","LOS ANGELES","CA","90033","34.0578625812","-118.2108679068","562-682-1243"
"PR0034348","ART & COFFEE BAR","1000 W FOOTHILL BLVD # SS137","GLENDORA","CA","91741","","","626-335-8613"
"PR0034420","BAR 110","1111 S FIGUEROA ST ","LOS ANGELES","CA","90015","34.0433776589","-118.2658105260","213-742-7885"
"PR0034484","THE MARKET #12","18400 AVALON BLVD STE 300","CARSON","CA","90746-2182","33.8660141335","-118.2647396389",""
"PR0034545","COLD STONE CREAMERY","18740 SOLEDAD CANYON RD ","CANYON COUNTRY","CA","91351","34.4157708340","-118.4620115600",""
"PR0034547","PETE'S COFFEE","27047 MCBEAN PKWY ","VALENCIA","CA","91355","34.4292597694","-118.5597961532",""
"PR0034599","CARES COFFEE BAR","1200 N STATE ST # 2E115","LOS ANGELES","CA","90033","","","323-409-4057"
"PR0034638","90 WEST LOUNGE","12740 CULVER BLVD STE #H","LOS ANGELES","CA","90066","","","310-821-4000"
"PR0034689","BASKIN ROBBINS 31 ICE-CREAM","6907 ATLANTIC AVE ","BELL","CA","90201","33.9730425556","-118.1878572677",""
"PR0034726","THE COFFEE BEAN & TEA LEAF","1312 3RD STREET PROMENADE ","SANTA MONICA","CA","90401","34.0167252223","-118.4975729371",""
"PR0034742","VICTOR BENES","4738 LAUREL CANYON BLVD ","VALLEY VILLAGE","CA","91607","34.1567633648","-118.3962768600","818-760-2897"
"PR0034767","PEET'S COFFEE & TEA","328 MANHATTAN BEACH BLVD ","MANHATTAN BEACH","CA","90266","33.8852380238","-118.4088737561",""
"PR0034786","LA MICHOACANA","1924 N DURFEE AVE ","SOUTH EL MONTE","CA","91733","34.0446551019","-118.0309071867",""
"PR0034814","THE COFFEE BEAN & TEA LEAF","9541 W PICO BLVD ","LOS ANGELES","CA","90035","34.0554079271","-118.3966262572",""
"PR0034858","RENDEZ-BREW","18300 ROSCOE BLVD ","NORTHRIDGE","CA","91328","34.2206227425","-118.5320259774",""
"PR0034902","MIDWAY BAR","17016 BELLFLOWER BLVD ","BELLFLOWER","CA","90706","33.8797353265","-118.1249025346","562-920-2124"
"PR0034943","HANDELS HOMEMADE ICE CREAM","1882 S PACIFIC COAST HWY ","REDONDO BEACH","CA","90277","33.8161877886","-118.3774772925","424-247-8861"
"PR0034962","STARBUCKS CORPORATION","14622 VENTURA BLVD STE 116","SHERMAN OAKS","CA","91403","34.1512527681","-118.4517693536",""
"PR0034997","VONS STARBUCK'S #3017","3027 RANCHO VISTA BLVD ","PALMDALE","CA","93551","34.6029261793","-118.1842797910",""
"PR0035023","J.J. CAFE","2900 SEPULVEDA BLVD ","TORRANCE","CA","90505","33.8229785336","-118.3379275561","213-550-6269"
"PR0035024","326 BEER AND WINE","6333 W 3RD ST # #326","LOS ANGELES","CA","90036","","",""
"PR0035050","VONS STARBUCKS #2030","25850 N THE OLD RD ","STEVENSON RANCH","CA","91381","34.3909472490","-118.5723497237",""
"PR0035096","STARBUCKS COFFEE #585","5422 TOPANGA CANYON BLVD ","WOODLAND HILLS","CA","91364","34.1687662146","-118.6055117483",""
"PR0035197","WARNER GRAND THEATER","478 W 6TH ST ","SAN PEDRO","CA","90731","33.7388640323","-118.2874112128","310-548-2493"
"PR0035198","7-STAR COFFEE #3","650 S HILL ST STE S-1","LOS ANGELES","CA","90014","34.0462343516","-118.2539170578",""
"PR0035199","EL TUKANAZO BAR","2411 ROSEMEAD BLVD ","SOUTH EL MONTE","CA","91733","34.0558341418","-118.0648132791","626-923-7131"
"PR0035217","RITA'S-UNIT #150","111 RAGING WATERS DR ","SAN DIMAS","CA","91773-3928","34.0955625255","-117.8100137319",""
"PR0035255","ROYAL THEATRE","11523 SANTA MONICA BLVD ","LOS ANGELES","CA","90025","34.0454199402","-118.4528059766","310-478-0401"
"PR0035267","SIERRA MADRE SENIOR CENTER","222 W SIERRA MADRE BLVD ","SIERRA MADRE","CA","91024","34.1615970576","-118.0572960030","626-355-0256"
"PR0035342","STARBUCK'S COFFEE","2215 WESTWOOD BLVD ","LOS ANGELES","CA","90064","34.0432085111","-118.4314420154",""
"PR0035356","GOLIATH GOODIES","26101 MAGIC MOUNTAIN PKWY","VALENCIA","CA","91355","34.4306095027","-118.6034335649",""
"PR0035402","MENCHIES","245 N BARRANCA ST STE #14","WEST COVINA","CA","91791","","","626-332-2400"
"PR0035440","VONS #3325 - STARBUCKS","26518 BOUQUET CANYON RD ","SANTA CLARITA","CA","91350","34.4275784890","-118.5366526084",""
"PR0035460","PHINEAS Q. BUTTERFAT'S","100 UNIVERSAL CITY PLZ","UNIVERSAL CITY","CA","91608","34.1424709902","-118.3568247802","800-864-8377"
"PR0035501","BETTY'S PLACE SPORTS BAR","7144 FOOTHILL BLVD","TUJUNGA","CA","91042","34.2479751191","-118.2874808132",""
"PR0035511","CLASSIC COFFEE","148 N GLENDORA AVE ","GLENDORA","CA","91741","34.1374621230","-117.8650502955",""
"PR0035521","NORDSTROMS","10830 W PICO BLVD ","LOS ANGELES","CA","90064","34.0401403478","-118.4280339848",""
"PR0035566","COLDSTONE CREAMERY","5003 PACIFIC COAST HWY ","TORRANCE","CA","90505","33.8125733314","-118.3675349518","310-375-9495"
"PR0035594","THE BURGUNDY ROOM","1621 1/2 N CAHUENGA BLVD ","LOS ANGELES","CA","90028","34.1004184528","-118.3296779656",""
"PR0035596","TARGET - STARBUCKS","735 S FIGUEROA ST ","LOS ANGELES","CA","90017","34.0487735238","-118.2607665941","213-330-4543"
"PR0035607","BASKIN ROBBINS","1693 N EASTERN AVE ","LOS ANGELES","CA","90063","34.0612031353","-118.1746289394",""
"PR0035609","BAR 29","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0035613","STARBUCKS COFFEE","1600 FOOTHILL BLVD ","LA VERNE","CA","91750","34.1150144201","-117.7736847731",""
"PR0035719","YWCA INTERVAL SENIOR SERVICE","112 N LANG AVE ","WEST COVINA","CA","91790","34.0729834173","-117.9418675408","626-430-8157"
"PR0035828","SHAIKH,SHEHNAZ J","13315 VICTORY BLVD ","VAN NUYS","CA","91401","34.1868460173","-118.4231877497",""
"PR0035830","STARBUCKS COFFEE #5201","1100 PACIFIC COAST HWY STE #7","HERMOSA BEACH","CA","90254","","",""
"PR0035927","ESPERTI,TRENT","3401 E FLORENCE AVE ","HUNTINGTON PARK","CA","90255","33.9723076031","-118.2055875259",""
"PR0036018","STARBUCKS COFFEE # 9380","17254 LAKEWOOD BLVD ","BELLFLOWER","CA","90706","33.8750324829","-118.1422356724",""
"PR0036140","SKYBAR REMOTE STORAGE","8440 W SUNSET BLVD ","WEST HOLLYWOOD","CA","90069-1912","34.0944708487","-118.3743408735",""
"PR0036230","STARBUCKS COFFEE #562","25912 MCBEAN PKWY ","VALENCIA","CA","91355","34.4031344315","-118.5517883071",""
"PR0036245","THE COFFEE BEAN & TEA LEAF","14006 RIVERSIDE DR STE 259","SHERMAN OAKS","CA","91423","34.1571263676","-118.4379153817",""
"PR0036309","APOTHECARY CAFE","3831 HUGHES AVE #100","CULVER CITY","CA","90232","34.0224154720","-118.3982284674",""
"PR0036315","FRUIT YOGURT","2355 FOOTHILL BLVD ","LA VERNE","CA","91750","34.1119905208","-117.7605751358",""
"PR0036321","LMU PAGE CONCESSION","1 LMU DR #MS 8420","LOS ANGELES","CA","90045","","",""
"PR0036325","COLD STONE CREAMERY SIX FLAGS PLAZA","26101 MAGIC MOUNTAIN PKWY","VALENCIA","CA","91355","34.4306095027","-118.6034335649",""
"PR0036408","HYPERION AVE TAVERN","1941 HYPERION AVE ","LOS ANGELES","CA","90027","34.0980972892","-118.2749426758",""
"PR0036412","WATER PLUS DONUTS","5306 S ATLANTIC BLVD STE A","MAYWOOD","CA","90270","33.9917204099","-118.1842153086","323-562-3576"
"PR0036500","SPRINKLES ICECREAM","9631 S SANTA MONICA BLVD ","BEVERLY HILLS","CA","90210","34.0696154737","-118.4060665211","310-657-4102"
"PR0036527","1 STREET POOL&BILLARD PARLOR","1906 E 1ST ST ","LOS ANGELES","CA","90033","34.0462521784","-118.2172223450",""
"PR0036551","PACIUGO","1034 HERMOSA AVE ","HERMOSA BEACH","CA","90254","33.8612898771","-118.3993918356","310-379-2525"
"PR0036557","LE PAIN DU JOUR","13528 INGLEWOOD AVE ","HAWTHORNE","CA","90250","33.9094210979","-118.3611089676","800-800-1539"
"PR0036586","SMOG CUTTER","864 N VIRGIL AVE ","LOS ANGELES","CA","90029","34.0872823044","-118.2867072191","818-929-0987"
"PR0036592","HARBOR ROOM BAR","195 CULVER BLVD ","PLAYA DEL REY","CA","90293","33.9589565974","-118.4486168773",""
"PR0036676","HALF & HALF TEA EXPRESS","17575 E COLIMA RD STE #C","ROWLAND HEIGHTS","CA","91748","","","676-863-5995"
"PR0036679","STAND 36 & BAR 22-CLUB HOUSE","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0036680","STARBUCKS COFFEE #5642","5166 N LANKERSHIM BLVD STE A","NORTH HOLLYWOOD","CA","91601","34.1644916156","-118.3741562734",""
"PR0036768","BASKIN ROBBINS","12540 SOUTH ST ","ARTESIA","CA","90701","33.8582344596","-118.0646054853",""
"PR0036829","BASKIN ROBBINS","25884 THE OLD RD ","STEVENSON RANCH","CA","91381","34.3917011544","-118.5738511408",""
"PR0036844","PEET'S COFFEE & TEA","1854 WESTWOOD BLVD ","LOS ANGELES","CA","90025","34.0488548368","-118.4356429514",""
"PR0036850","NESTLE TOLL HOUSE CAFE","1815 HAWTHORNE BLVD STE 370","REDONDO BEACH","CA","90278","33.8706619142","-118.3528478286",""
"PR0036868","TAZA A SOCIAL COFFEE HOUSE","11 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1403291643","-118.0320050048","626-538-2233"
"PR0036908","BAR 19","285 W HUNTINGTON DR ","ARCADIA","CA","91007","34.1397131452","-118.0453041705",""
"PR0036914","STARBUCKS COFFEE #6870","101 W MISSION BLVD 106","POMONA","CA","91766","34.0549729048","-117.7500714507",""
"PR0036965","FIRST FLOOR BAR","538 S FLOWER ST","LOS ANGELES","CA","90071","34.0504408571","-118.2569290990",""
"PR0037054","STARBUCKS","3801 MLK JR BLVD STE 1","LYNWOOD","CA","90262","33.9283417772","-118.1986886455","310-764-1321"
"PR0037060","THE REFF","300 N HARBOR DR ","REDONDO BEACH","CA","90277","33.8454333840","-118.3924516666",""
"PR0037070","STARBUCKS COFFEE CO","13050 SAN VICENTE BLVD STE 111","LOS ANGELES","CA","90049","34.0484065771","-118.4907037552",""
"PR0037092","STARBUCKS COFFEE CO. #5826","2200 COLORADO AVE # 101","SANTA MONICA","CA","90404","","",""
"PR0037119","AMERICAN TEA ROOM","401 N CANON DR ","BEVERLY HILLS","CA","90210","34.0705407230","-118.4012992450",""
"PR0037224","STARBUCKS COFFEE COMPANY","11155 SANTA MONICA BLVD ","LOS ANGELES","CA","90025","34.0475710799","-118.4452938429",""
"PR0037237","FARLEY'S GELATO & COFFEE","2025 W AVENUE K ","LANCASTER","CA","93536","34.6751336032","-118.1663304928","661-339-0373"
"PR0037293","STARBUCKS #17404","4114 SEPULVEDA BLVD STE #A","CULVER CITY","CA","90230","","","310-390-3561"
"PR0037380","STARBUCKS COFFEE #506","2671 MAIN ST ","SANTA MONICA","CA","90405","34.0014771431","-118.4828143436","310-392-3559"
"PR0037391","DRINX DRIVE-THRU ESPRESSO","9236 LAKEWOOD BLVD ","DOWNEY","CA","90240","33.9555968391","-118.1127607558",""
"PR0037410","EDIBLE ARRANGEMENTS","2720 W BURBANK BLVD ","BURBANK","CA","91505","34.1778700894","-118.3402990118","818-841-4900"
"PR0037475","SIERRA MADRE PARK DAPPER FLD","611 E SIERRA MADRE BLVD ","SIERRA MADRE","CA","91024","34.1645375531","-118.0399776758",""
"PR0037478","CANDYLICIOUS","7046 GREENLEAF AVE ","WHITTIER","CA","90602","33.9786583210","-118.0371861337","562-945-2222"
"PR0037487","CRESCENTA VALLEY LT'L LEAGUE","3529 CLIFTON PL ","GLENDALE","CA","91208","34.2026993821","-118.2248557743","818-429-1441"
"PR0037493","DOLBY THEATRE-LOBBY BAR III","6801 HOLLYWOOD BLVD ","LOS ANGELES","CA","90028","34.1022873861","-118.3390683805","323-308-6300"
"PR0037510","WATTS SENIOR CITIZENS CENTER","1657 E CENTURY BLVD ","LOS ANGELES","CA","90002","33.9456156516","-118.3060273311","323-564-9440"
"PR0037596","GROUNDWORK","2908 MAIN ST ","SANTA MONICA","CA","90405","33.9991896287","-118.4811727403","320-452-8925"
"PR0037659","BASKIN ROBBINS #5","1201 S VICTORY BLVD ","BURBANK","CA","91506","34.1650624272","-118.3060944133",""
"PR0037781","COFFEE CORNER","6333 W 3RD ST 542","LOS ANGELES","CA","90036","34.0715653889","-118.3603964756",""
"PR0037807","MAYWOOD CONGREGATE SITE","4801 E 58TH ST ","MAYWOOD","CA","90270","33.9875503854","-118.1786822636",""
"PR0037882","ROCKY MOUNTAIN CHOCOLATE FAC","100 CITADEL DR STE #442","COMMERCE","CA","90040","","",""
"PR0037926","SPORTS BAR","5865 COMPTON AVE ","LOS ANGELES","CA","90001","33.9880968209","-118.2479517166",""
"PR0037936","WESTCHESTER ELKS NO 2050","8025 W MANCHESTER AVE ","PLAYA DEL REY","CA","90293","33.9594795872","-118.4364768424",""
"PR0037957","ZACATECAS BAR","6300 S BROADWAY ","LOS ANGELES","CA","90003","33.9822394140","-118.2780983459",""
"PR0037973","STARBUCKS #9419","5906 DEL AMO BLVD ","LAKEWOOD","CA","90713","33.8467527873","-118.1161085882",""
"PR0037986","BASKIN ROBBINS #3105","5802 N FIGUEROA ST ","LOS ANGELES","CA","90042","34.1099359434","-118.1917162595",""
"PR0037994","KNOTT PINE","15018 S AVALON BLVD ","GARDENA","CA","90248","33.8956303322","-118.2650382399",""
"PR0038008","STARBUCK COFFEE #","5453 HOLLYWOOD BLVD STE D","LOS ANGELES","CA","90027","34.1019338571","-118.3087084402",""
"PR0038014","LA COLISEUM #BH3","3911 S FIGUEROA ST ","LOS ANGELES","CA","90037","34.0136568143","-118.2829426165","213-765-8542"
"PR0038027","STARBUCKS COFFEE #5959","19313 VICTORY BLVD ","RESEDA","CA","91335","34.1867859143","-118.5543008599",""
"PR0038068","LOAAJAH","9143 DE SOTO AVE ","CHATSWORTH","CA","91311","34.2367153138","-118.5887338444","818-447-0706"
"PR0038070","HOKKAIDO BAR","10850 W PICO BLVD #2","LOS ANGELES","CA","90064","","","310-475-8181"
"PR0038116","COMMUNITY CENTER FOUNDATION","710 PIER AVE ","HERMOSA BEACH","CA","90254","33.8643939360","-118.3935156249","310-318-3452"
"PR0038181","EL CARISO GOLF COURSE BAR","13100 ELDRIDGE AVE ","SYLMAR","CA","91342","34.3091525138","-118.4141365953","818-367-2144"
"PR0038189","SHO LITTLE LEAGUE SNACK BAR","14230 MAGNOLIA BLVD ","SHERMAN OAKS","CA","91423","34.1647006257","-118.4426447390","310-370-7710"
"PR0038290","STARBUCKS CORPORATION","15030 VENTURA BLVD STE 1-A","SHERMAN OAKS","CA","91403","34.1527224254","-118.4606279118",""
"PR0038330","BASKIN ROBBINS #16","1423 W REDONDO BEACH BLVD ","GARDENA","CA","90247","33.8913796236","-118.3008259394",""
"PR0038359","PASE Y ADELGAZE","6222 PACIFIC BLVD ","HUNTINGTON PARK","CA","90255","33.9841353188","-118.2250177510",""
"PR0038379","REDCAT","631 W 2ND ST ","LOS ANGELES","CA","90012","34.0551734602","-118.2506914828",""
"PR0038487","PEET'S COFFEE & TEA","18973 VENTURA BLVD ","TARZANA","CA","91356","34.1726477593","-118.5470346312",""
"PR0038495","HOWIE'S PUB","31579 3/4 CASTAIC RD","CASTAIC","CA","91384","34.4922144061","-118.6191207303",""
"PR0038538","THE COFFEE BEAN & TEA LEAF","321 MANHATTAN BEACH BLVD ","MANHATTAN BEACH","CA","90266","33.8854516991","-118.4092135619",""
"PR0038571","VFW #2830","6611 EASTERN AVE ","MAYWOOD","CA","90270","33.9726269710","-118.1645280358","323-773-7706"
"PR0038598","AMC CENTURY CITY 15 LEVEL 1","10250 SANTA MONICA BLVD # 2000","LOS ANGELES","CA","90067","","",""
"PR0038610","AM-VETS","14910 LOS ANGELES ST","IRWINDALE","CA","91706","34.0922437592","-117.9531153597",""
"PR0038615","ACE'S COURT #16","18400 AVALON BLVD STE 300","CARSON","CA","90746-2182","33.8660141335","-118.2647396389",""
"PR0038629","LOLLICUP","400 S BALDWIN AVE STE 9047","ARCADIA","CA","91007","34.1328798417","-118.0516815153",""
"PR0038677","STARBUCKS COFFEE #6711","26925 SIERRA HWY ","NEWHALL","CA","91321","34.4049768126","-118.4659677351",""
"PR0038702","BAR ONE","12450 MAGNOLIA BLVD # 4141","VALLEY VILLAGE","CA","91607","34.1719695758","-118.4059796024",""
"PR0038803","MUSIC HALL THEATER","9036 WILSHIRE BLVD ","BEVERLY HILLS","CA","90211","34.0666949993","-118.3889200614",""
"PR0038807","BASKIN ROBBINS","1311 N GRAND AVE ","COVINA","CA","91724","34.1033398929","-117.8727240837",""
"PR0038865","TATUM SNACK BAR","24700 MCBEAN PKWY ","VALENCIA","CA","91355","34.3922916674","-118.5666849048","661-253-7893"
"PR0038922","BASKIN ROBBINS #343299","10930 LONG BEACH BLVD STE 5","LYNWOOD","CA","90262","33.9337525192","-118.2123606646",""
"PR0038928","STARBUCKS COFFEE CO","1426 MONTANA AVE STE 4","SANTA MONICA","CA","90403","34.0325615866","-118.4942972338",""
"PR0038992","STARBUCKS COFFEE #6810","24286 VALENCIA BLVD ","VALENCIA","CA","91355","34.4130419720","-118.5596563394",""
"PR0039031","THE COFFEE BEAN AND TEA LEAF","102 S MYRTLE AVE ","MONROVIA","CA","91016","34.1511423275","-118.0006784811",""
"PR0039049","ELECTRIC LODGE","1416 ELECTRIC AVE ","VENICE","CA","90291","33.9910443923","-118.4650651713","310-306-1854"
"PR0039052","EAGLE LA","4219 SANTA MONICA BLVD ","LOS ANGELES","CA","90029","34.0910988924","-118.2839551211",""
"PR0039066","HANK'S BAR AND PARTY ROOM","838 S GRAND AVE ","LOS ANGELES","CA","90017","34.0448114529","-118.2586319753",""
"PR0039112","THE COFFEE BEAN & TEA LEAF","5979 W 3RD ST ","LOS ANGELES","CA","90036","34.0700160350","-118.3508023486",""
"PR0039151","STARBUCKS COFFEE #5843","26650 WESTERN AVE # C","HARBOR CITY","CA","90710","","",""
"PR0039236","NEW ORLEANS SNO BALLS","4452 W SLAUSON AVE ","LOS ANGELES","CA","90043","33.9887513924","-118.3529934575",""
"PR0039284","SMART MARKET","24255 PACIFIC COAST HWY ","MALIBU","CA","90263","34.0394919050","-118.7078348162",""
"PR0039301","BASKIN ROBBINS","18100 CHATSWORTH ST STE A","GRANADA HILLS","CA","91344","34.2643699996","-118.5269900000",""
"PR0039360","STARBUCKS COFFEE #6656","2370 CRENSHAW BLVD STE A","TORRANCE","CA","90501","33.8232450765","-118.3279908286",""
"PR0039443","PALMDALE INTERNATIONAL MARKE","2520 E PALMDALE BLVD ","PALMDALE","CA","93550","34.5792089588","-118.0843317395","661-267-6700"
